"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1428874979031011336""",https://twitter.com/pnjaban/status/1428874979031011336,"2021-08-21 00:21:56","""Vote YES on the recall! 🙏🏼 https://t.co/c18SUfa4JW""",Retweet,"Twitter for iPhone",702,3126,"""201066140""","""Harmeet K. Dhillon""",pnjaban,Verified,https://twitter.com/pnjaban,"Not Protected"
"""1428874772168028164""",https://twitter.com/realdailywire/status/1428874772168028164,"2021-08-21 00:21:07","""Sounds like someone is getting nervous https://t.co/wl6orooAql""",Retweet,"Twitter for iPhone",924,7853,"""4081106480""","""The Daily Wire""",realdailywire,Verified,https://twitter.com/realdailywire,"Not Protected"
"""1428874277613445123""",https://twitter.com/larryelder/status/1428874277613445123,"2021-08-21 00:19:09","""Reasons to #RecallGavinNewsom @johnandkenshow 

https://t.co/wuXQfgkyeG""",Tweet,"Twitter for iPhone",228,972,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428870187495870474""",https://twitter.com/nickwilliams_98/status/1428870187495870474,"2021-08-21 00:02:54","""I hope @larryelder wins!""",Retweet,"Twitter for iPhone",2711,23876,"""301091257""","""Nicholas Williams""",nickwilliams_98,Verified,https://twitter.com/nickwilliams_98,"Not Protected"
"""1428857150139424771""",https://twitter.com/robbystarbuck/status/1428857150139424771,"2021-08-20 23:11:06","""This is how you know far left Democrats are really scared of you @larryelder. https://t.co/T4Bci0wlUB""",Retweet,"Twitter for iPhone",1322,6340,"""16523905""","""Robby Starbuck""",robbystarbuck,Verified,https://twitter.com/robbystarbuck,"Not Protected"
"""1428857100478918665""",https://twitter.com/michaeljknowles/status/1428857100478918665,"2021-08-20 23:10:54","""I just checked—it’s real. https://t.co/aJmAVpjIOT""",Retweet,"Twitter for iPhone",146,1100,"""31047836""","""Michael Knowles""",michaeljknowles,Verified,https://twitter.com/michaeljknowles,"Not Protected"
"""1428857012042051588""",https://twitter.com/michaeljknowles/status/1428857012042051588,"2021-08-20 23:10:33","""😂😂😂 https://t.co/SUpD5lti83""",Retweet,"Twitter for iPhone",365,5089,"""31047836""","""Michael Knowles""",michaeljknowles,Verified,https://twitter.com/michaeljknowles,"Not Protected"
"""1428856955729235977""",https://twitter.com/sagesteele/status/1428856955729235977,"2021-08-20 23:10:19","""@larryelder Comical.  Yet so typical.  
Stay strong, @larryelder 💪🏽""",Retweet,"Twitter for iPhone",136,2879,"""34301875""","""Sage Steele""",sagesteele,Verified,https://twitter.com/sagesteele,"Not Protected"
"""1428855942284660742""",https://twitter.com/larryelder/status/1428855942284660742,"2021-08-20 23:06:18","""Tonight on @seanhannity, I respond to the latest attacks on my candidacy in the election to recall Gov. Gavin Newsom. 

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",525,2953,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428854436907073538""",https://twitter.com/larryelder/status/1428854436907073538,"2021-08-20 23:00:19","""Through restrictions on new construction, California’s ruling class manufactures a housing crisis that they then profit from. 
#RecallGavinNewsom 

https://t.co/9wsg4TpLCe""",Tweet,"Twitter for iPhone",275,995,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428838909526646786""",https://twitter.com/larryelder/status/1428838909526646786,"2021-08-20 21:58:37","""With @RealCandaceO on @thecandaceshow 

https://t.co/PdlGF1ieGD""",Tweet,"Twitter for iPhone",96,450,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428837640149819398""",https://twitter.com/larryelder/status/1428837640149819398,"2021-08-20 21:53:34","""So Biden’s VP is visiting Saigon and then California to try to rescue Gavin — as Afghanistan unravels. 
All three places are cautionary tales about what happens to places under the influence of left-wing Democrats. 

https://t.co/VTeoqj3LbG""",Tweet,"Twitter for iPhone",802,3072,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428831639208030208""",https://twitter.com/larryelder/status/1428831639208030208,"2021-08-20 21:29:43","""The Ray Appleton Show Podcast KMJ 8/19–Interview With Larry Elder

https://t.co/Mw8vcLqtSC

#RecallGavinNewsom 
#WeveGotAStateToSave https://t.co/THqgoJDts4""",Tweet,"Twitter for iPhone",83,465,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428831233115508739""",https://twitter.com/larryelder/status/1428831233115508739,"2021-08-20 21:28:07","""Who is Leading in the Recall Race? Mark Larson Show 

https://t.co/TzKdmmGK8d

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",35,190,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428824012415807495""",https://twitter.com/larryelder/status/1428824012415807495,"2021-08-20 20:59:25","""Given the wide gap of vaccination rates in California between whites and blacks/hispanics, Gavin Newsom forcing any private event organizer to implement vaccine passports is a modern day form of state sponsored racial segregation. Disparate impact, as the woke like to say.""",Tweet,"Twitter for iPhone",1692,7831,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428813273147666442""",https://twitter.com/larryelder/status/1428813273147666442,"2021-08-20 20:16:45","""Who Will Believe Biden Now?
https://t.co/hVphnOlzkH

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPhone",97,393,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428812926740168708""",https://twitter.com/larryelder/status/1428812926740168708,"2021-08-20 20:15:22","""Afghanistan:
Biden says he'll evacuate ALL US citizens from Afghanistan, insists allies have NOT questioned America's credibility, finally takes questions (from a pre-approved list) in speech he started 50 min late 

https://t.co/bWaHoZ05N7

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPhone",96,411,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428806266432880640""",https://twitter.com/larryelder/status/1428806266432880640,"2021-08-20 19:48:54","""FBI Finds ‘Scant Evidence’ That January 6 Riot Was ‘Result Of Organized Plot To Overturn’ Election: Reuters

https://t.co/cXj9amjb45

#January6th""",Tweet,"Twitter for iPhone",273,1088,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428805537743867904""",https://twitter.com/larryelder/status/1428805537743867904,"2021-08-20 19:46:00","""Air Force Academy Cadets Forced to Watch BLM Video
https://t.co/d17zG3DkQi

#WeveGotACountryToSave""",Tweet,"Twitter for iPhone",260,491,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428804565286014976""",https://twitter.com/larryelder/status/1428804565286014976,"2021-08-20 19:42:08","""#Afghanistan
#WeveGotACountryToSave https://t.co/6cEg30IRzj""",Tweet,"Twitter for iPhone",292,1196,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428803382618202118""",https://twitter.com/larryelder/status/1428803382618202118,"2021-08-20 19:37:26","""Attorney general drops the hammer on Critical Race Theory:  ‘Any effort' to use race for 'benefits or opportunities' is 'almost certainly unlawful'

https://t.co/2eubpw54TN

#CriticalRaceTheory 
#WeveGotACountryToSave""",Tweet,"Twitter for iPhone",134,498,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428802100469768192""",https://twitter.com/larryelder/status/1428802100469768192,"2021-08-20 19:32:21","""Derrick Wilburn, District49 School Board meeting, 8.12.2021

https://t.co/eXvNoMQo8b

#CriticalRaceTheory
#WeveGotACountryToSave""",Tweet,"Twitter for iPhone",59,175,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428799326537478149""",https://twitter.com/larryelder/status/1428799326537478149,"2021-08-20 19:21:19","""https://t.co/mnvU6rOkTD

#RecallGavinNewsom 
#WeveGotAStateToSave https://t.co/hzmUUmxpC3""",Tweet,"Twitter for iPhone",254,1521,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428799072354324489""",https://twitter.com/richardgrenell/status/1428799072354324489,"2021-08-20 19:20:19",""". @GavinNewsom needs to be asked if his team did this on purpose. This is cheating. https://t.co/21Ws8MkeT2""",Retweet,"Twitter for iPhone",12305,20653,"""90480218""","""Richard Grenell""",richardgrenell,Verified,https://twitter.com/richardgrenell,"Not Protected"
"""1428797252928163840""",https://twitter.com/larryelder/status/1428797252928163840,"2021-08-20 19:13:05","""In today’s LA Times.
You’ve got to be real scared and desperate to play the race card against the brother from South Central. https://t.co/pqZIujKxPD""",Tweet,"Twitter for iPhone",12687,62068,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428797173148180482""",https://twitter.com/larryelder/status/1428797173148180482,"2021-08-20 19:12:46","""Gavin Newsom sells house for $5.9M ahead of California recall election

https://t.co/SvKW2U8jw3

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",136,454,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428794841362694147""",https://twitter.com/larryelder/status/1428794841362694147,"2021-08-20 19:03:30","""JUST A REMINDER... THIS IS WHAT NEWSOM SAID EARLIER THIS WEEK ABOUT THE AFGHANISTAN CRISIS...
FOX NEWS: GAVIN NEWSOM 'INCREDIBLY PROUD' OF BIDEN AMID AFGHANISTAN DEBACLE, DOUBLES DOWN ON CAMPAIGNING WITH HIM
https://t.co/ebYzQZcJm7

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",357,1003,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428794505327562753""",https://twitter.com/larryelder/status/1428794505327562753,"2021-08-20 19:02:10","""California Rigging the Governor Election Against Larry Elder and Those Who Voted for Recall

https://t.co/BzFP20zUBS

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",262,626,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428793462933966849""",https://twitter.com/larryelder/status/1428793462933966849,"2021-08-20 18:58:01","""YAHOO: AFTER RECALL, NEWSOM TO REQUIRE COVID VACCINE PROOF OR NEGATIVE TEST AT SMALLER INDOOR EVENTS
https://t.co/AQ7RfuWagt

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",158,438,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428791665389555713""",https://twitter.com/robmontz/status/1428791665389555713,"2021-08-20 18:50:53","""delighted to interview @larryelder, the man now leading in the polls to replace the governor of california. We talked Kanye West, Cali as a failed state, and the lost promise of Barack Obama:

https://t.co/lmU7fcDyUm https://t.co/ZiXS8pI3V7""",Retweet,"Twitter for iPhone",49,247,"""18001156""","""Rob Montz""",robmontz,Non-Verified,https://twitter.com/robmontz,"Not Protected"
"""1428789084596674574""",https://twitter.com/larryelder/status/1428789084596674574,"2021-08-20 18:40:38","""2 officers shot in Highland while trying to apprehend man in ‘ambush’ shooting of sheriff’s deputy; suspect killed

https://t.co/atYEktLmRP

#BlueLivesMatter""",Tweet,"Twitter for iPhone",74,278,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428770406274633731""",https://twitter.com/larryelder/status/1428770406274633731,"2021-08-20 17:26:24","""“Is Larry Elder the Latest Victim of a High-Tech Media Takedown?”

“California politics is replete with a history of last-minute allegations being hurled at anti-establishment candidates who are surging at the polls.”

https://t.co/YuY6QOaPgt""",Tweet,"Twitter for iPhone",173,671,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428769383640354819""",https://twitter.com/johnfund/status/1428769383640354819,"2021-08-20 17:22:20","""Is Larry Elder the Latest Victim of a High-Tech Media Takedown?   https://t.co/cGMhTQDT8k""",Retweet,"Twitter for iPhone",58,217,"""19310250""","""John Fund""",johnfund,Verified,https://twitter.com/johnfund,"Not Protected"
"""1428751876795871232""",https://twitter.com/larryelder/status/1428751876795871232,"2021-08-20 16:12:47","""Voting has begun, California! Here’s how you can vote to #RecallGavinNewsom.

https://t.co/TfeSFJzIvu""",Tweet,"Twitter for iPhone",1025,4416,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428729642186285059""",https://twitter.com/larryelder/status/1428729642186285059,"2021-08-20 14:44:25","""Navarrette: Want to know about the soul of Black conservatives? Larry Elder will teach you

https://t.co/ZJn9wZq54z

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPad",68,321,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428728742499606536""",https://twitter.com/larryelder/status/1428728742499606536,"2021-08-20 14:40:51","""Kamala Harris, who has vanished since the debacle began, still can’t keep her approval polls from dropping

https://t.co/bvo0fKzSei

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",213,1026,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428728277875662852""",https://twitter.com/larryelder/status/1428728277875662852,"2021-08-20 14:39:00","""Democrats Run From Afghanistan: Unlike Republicans last year, few are willing to challenge the president

https://t.co/v1FDOHfU3z

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",66,266,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428727883078410246""",https://twitter.com/larryelder/status/1428727883078410246,"2021-08-20 14:37:26","""Biden Forgets Numerous Things During ABC News Interview; Quote Effectively Ends Ability To Blame Trump

https://t.co/1FDWBAibls

#Afghanistan 
#WeveGotAStateToSave""",Tweet,"Twitter for iPad",128,481,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428727547617939463""",https://twitter.com/larryelder/status/1428727547617939463,"2021-08-20 14:36:06","""While there have been reports of deaths in Kabul, President Biden said Tuesday that &quot;no one's being killed.&quot;

https://t.co/oObJ8er03V

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",117,399,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428726857248223244""",https://twitter.com/reuters/status/1428726857248223244,"2021-08-20 14:33:21","""EXCLUSIVE FBI finds scant evidence U.S. Capitol attack was coordinated-sources https://t.co/wrdtFvyItK https://t.co/DMFHJu1D7M""",Retweet,"Twitter Web App",265,680,"""1652541""","""Reuters""",reuters,Verified,https://twitter.com/reuters,"Not Protected"
"""1428726797085155330""",https://twitter.com/realdailywire/status/1428726797085155330,"2021-08-20 14:33:07","""ABC News Appears To Have Not Aired 900+ Words From Biden During Interview On GMA. Here They Are. https://t.co/UIGjJnRyDM https://t.co/tISnqpg7tL""",Retweet,"Twitter Web App",931,2380,"""4081106480""","""The Daily Wire""",realdailywire,Verified,https://twitter.com/realdailywire,"Not Protected"
"""1428726754630193158""",https://twitter.com/larryelder/status/1428726754630193158,"2021-08-20 14:32:57","""AP describes how Biden was having 'non-public day'
Comment follows president's return to bunker after car-wreck interview

https://t.co/Ji0dIsdiTy

#RecallGavinNewsom 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",50,209,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428723002217164806""",https://twitter.com/larryelder/status/1428723002217164806,"2021-08-20 14:18:02","""Opinion: Why Californians might trade Gavin Newsom in for Larry Elder

https://t.co/sznXpVlqff

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPad",222,1332,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428667712763478016""",https://twitter.com/nextlamayor/status/1428667712763478016,"2021-08-20 10:38:20","""In 132 seconds watch @AdamCarolla handily dismantle Gavin Newsom and learn why you will never see Gavin debate @larryelder or any other candidate. https://t.co/vHaYLhDjML""",Retweet,"Twitter for iPhone",1440,4934,"""294145954""","""Kevin Dalton""",nextlamayor,Non-Verified,https://twitter.com/nextlamayor,"Not Protected"
"""1428530620926369796""",https://twitter.com/larryelder/status/1428530620926369796,"2021-08-20 01:33:35","""California Rigging the Governor Election Against Larry Elder and Those Who Voted for Recall

https://t.co/BzFP20zUBS

#RecallGavinNewsom
#WeveGotAStateToSave""",Tweet,"Twitter for iPhone",1307,2740,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428503608828612609""",https://twitter.com/larryelder/status/1428503608828612609,"2021-08-19 23:46:15","""This is wrong. Will further divide California into 2 states. 
If you’re vaccinated (as I am) you’re highly protected from the virus’s worst outcomes, even if you get it. 
Our governor’s obsession with “zeroism” is deeply unhealthy. 
#RecallGavinNewsom 

https://t.co/W4syV67bh2""",Tweet,"Twitter for iPhone",373,1479,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428493302710497281""",https://twitter.com/larryelder/status/1428493302710497281,"2021-08-19 23:05:18","""Glenn Beck: Could Larry Elder REALLY defeat Gavin Newsom?

https://t.co/cknXfkFEYL

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPad",97,598,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428492276255186946""",https://twitter.com/larryelder/status/1428492276255186946,"2021-08-19 23:01:13","""Taliban ‘Carrying Out Door-to-Door Manhunt’: Intelligence Group

https://t.co/phGTuYtwEX

#Afghanistan""",Tweet,"Twitter for iPad",146,323,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428490140180230145""",https://twitter.com/scottadamssays/status/1428490140180230145,"2021-08-19 22:52:44","""Me in California: I don't want to go to the gym because of mask mandates. I can't take a walk because of wildfire smoke. But at least I can go for a dri... https://t.co/IznYb2OlB8""",Retweet,"Twitter for iPhone",189,1399,"""2853461537""","""Scott Adams""",scottadamssays,Verified,https://twitter.com/scottadamssays,"Not Protected"
"""1428489395586404357""",https://twitter.com/larryelder/status/1428489395586404357,"2021-08-19 22:49:46","""They’re coming at me with every dirty trick because they know what’s coming on September 14. But don’t worry! I’m more energized than ever to fix this state. It starts with recalling the worst governor in California history. 

#RecallGavinNewsom 

https://t.co/mnvU6s5Wid""",Tweet,"Twitter for iPhone",2440,12691,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428487508862586880""",https://twitter.com/lakeshow_323/status/1428487508862586880,"2021-08-19 22:42:16","""@larryelder This South Central LA native here supports you Larry 💯""",Retweet,"Twitter for iPhone",94,1628,"""1579566128""","""Albert""",lakeshow_323,Non-Verified,https://twitter.com/lakeshow_323,"Not Protected"
"""1428480457730052104""",https://twitter.com/larryelder/status/1428480457730052104,"2021-08-19 22:14:15","""While my opponents and the Newsom campaign would love to keep voters distracted, I am going to stay focused on the issues that inspired 1.7 million Californians to petition for this recall. (3/3)""",Reply,"Twitter for iPhone",606,5581,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428480456547315723""",https://twitter.com/larryelder/status/1428480456547315723,"2021-08-19 22:14:15","""People do not get into public life precisely because of this type of politics of personal destruction. I am not going to dignify this with a response—it’s beneath me. (2/3)""",Reply,"Twitter for iPhone",421,4165,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428480455087697927""",https://twitter.com/larryelder/status/1428480455087697927,"2021-08-19 22:14:15","""I have never brandished a gun at anyone. I grew up in South Central; I know exactly how destructive this type of behavior is. It’s not me, and everyone who knows me knows it’s not me. These are salacious allegations. (1/3)""",Tweet,"Twitter for iPhone",1540,9359,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428473600076623874""",https://twitter.com/breitbartnews/status/1428473600076623874,"2021-08-19 21:47:00","""California burns as Democrat Gov. Gavin Newsom continues to fail Californians. https://t.co/FslEK5SPEK""",Retweet,"Twitter for iPhone",168,517,"""457984599""","""Breitbart News""",breitbartnews,Verified,https://twitter.com/breitbartnews,"Not Protected"
"""1428439920381775874""",https://twitter.com/larryelder/status/1428439920381775874,"2021-08-19 19:33:10","""“Emergency regulations” from CA Dept of Corrections and Rehabilitation could early release 76,000 inmates sentenced for murder, rape, and child molestation. 
I support the district attorneys and crime victims who are organizing to try to stop this. 

https://t.co/szBeCscsnu""",Tweet,"Twitter for iPhone",454,1263,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428408210457722887""",https://twitter.com/larryelder/status/1428408210457722887,"2021-08-19 17:27:10","""CITIZEN FREE PRESS:
Democrat women steal Gavin Newsom recall ballots… Caught On Video…

https://t.co/XYAnNx7K0c

#RecallGavinNewsom 
#WeveGotAStateToSave""",Tweet,"Twitter for iPad",297,570,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428407666523574279""",https://twitter.com/larryelder/status/1428407666523574279,"2021-08-19 17:25:00","""Talk about Bad Timing: Biden to Visit California to Save Newsom from Recall

https://t.co/HAAyCd3thb

&quot;This time, the target will be African American Larry Elder...who grew up very poor in South Central Los Angeles, and who has succeeded enormously...&quot;

#RecallGavinNewsom""",Tweet,"Twitter for iPad",313,1238,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428405817171079174""",https://twitter.com/larryelder/status/1428405817171079174,"2021-08-19 17:17:39","""#Afghanistan
#WeveGotACountryToSave https://t.co/fqPGR0kJrR""",Tweet,"Twitter for iPad",591,2349,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428401215625256961""",https://twitter.com/larryelder/status/1428401215625256961,"2021-08-19 16:59:22","""California hasn't added to its water infrastructure in 40 yrs when the state was half its current population. Voters have passed billion dollar bond measures to increase water storage capacity--and nothing happens. Farmers are hurting.

https://t.co/mnvU6rOkTD

#RecallGavinNewsom https://t.co/9wPCT8Jepv""",Tweet,"Twitter for iPad",329,1115,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428383651771858945""",https://twitter.com/larryelder/status/1428383651771858945,"2021-08-19 15:49:35","""Black Scholars Pen Open Letter To School Boards Slamming Critical Race Theory

https://t.co/f5ibfRBEwd

#CriticalRaceTheory 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",158,499,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428383251874283523""",https://twitter.com/larryelder/status/1428383251874283523,"2021-08-19 15:47:59","""Afghan Women Throwing Babies Over Barbed Wire To Save Them: Report--Video shows babies passed to strangers in crowd to get them evacuated.

https://t.co/Xy7gsWtQO4

#Afghanistan""",Tweet,"Twitter for iPad",121,291,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428382449994649604""",https://twitter.com/larryelder/status/1428382449994649604,"2021-08-19 15:44:48","""Biden Runs After Speech on Vaccines, Refuses to Take Questions 

https://t.co/evGLFiXKXX

#Afghanistan""",Tweet,"Twitter for iPad",92,438,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428382111543685123""",https://twitter.com/larryelder/status/1428382111543685123,"2021-08-19 15:43:28","""MSNBC: CIA Intelligence Warned of Afghanistan Military Collapse, 'This was foreseeable by a lot of people and preventable’

https://t.co/R7A0uDIZzI

#Afghanistan""",Tweet,"Twitter for iPad",102,355,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428381709494460417""",https://twitter.com/larryelder/status/1428381709494460417,"2021-08-19 15:41:52","""Scarborough: Under Pres. Biden, Chaos in Afghanistan, Crime in Our Streets, and Crisis at the Border

https://t.co/Yyj6TDlAUO

#Afghanistan""",Tweet,"Twitter for iPad",61,200,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428381384037453830""",https://twitter.com/larryelder/status/1428381384037453830,"2021-08-19 15:40:34","""Flashback: John McCain Called Antony Blinken ‘Unqualified’ and ‘Dangerous to America,' 'One of the worst selections that — of a very bad lot — that this president has chosen’

https://t.co/VU6a3wpPT0

#Afghanistan""",Tweet,"Twitter for iPad",88,273,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428381013130895362""",https://twitter.com/larryelder/status/1428381013130895362,"2021-08-19 15:39:06","""Flashback - Biden Announces Blinken as Sec. Of State: ‘No One’s Better Prepared … Tony Is Ready on Day One’

https://t.co/zpRNHr3pXE

#Afghanistan""",Tweet,"Twitter for iPad",47,162,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428380269019471878""",https://twitter.com/larryelder/status/1428380269019471878,"2021-08-19 15:36:08","""&quot;I think (Joe Biden) has been wrong on nearly every major foreign policy and national security issue over the past four decades.&quot;
--Former Defense Secretary Robert Gates, 2014

#Afghanistan 
#WeveGotACountryToSave https://t.co/SUh534mhxF""",Tweet,"Twitter for iPad",488,1784,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428379110867300353""",https://twitter.com/larryelder/status/1428379110867300353,"2021-08-19 15:31:32","""CNN: Biden’s Afghanistan Claims ‘Aren’t Lining up with the Reality on the Ground’ 

https://t.co/SPwsAbN55M

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",61,188,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428378761695621127""",https://twitter.com/larryelder/status/1428378761695621127,"2021-08-19 15:30:09","""Pelosi on Afghanistan: ‘I Commend the President’ for Taking ‘Strong’ and ‘Decisive’ Action, 'And it was the right thing to do’

https://t.co/6ffg3WVCuO

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",62,220,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428378323663552514""",https://twitter.com/larryelder/status/1428378323663552514,"2021-08-19 15:28:25","""‘He Believes He Is a Foreign Policy Expert’: Gen. Jack Keane Says Biden Ignored Intel Because of His ‘Self-Righteous Stubbornness,
He had the advice, he just chose to ignore it’

https://t.co/dvXmgSn0or

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",133,401,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428377656278491137""",https://twitter.com/larryelder/status/1428377656278491137,"2021-08-19 15:25:45","""CNN’s Jake Tapper: Joe Biden Does Not Want to Talk About His ‘Inept’ Afghanistan Withdrawal

https://t.co/f4oGFLilIy

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",72,264,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
"""1428377321799446535""",https://twitter.com/larryelder/status/1428377321799446535,"2021-08-19 15:24:26","""CNN: Biden Administration Has ‘Totally Lost Control Right Now’ of Evacuation from Afghanistan

https://t.co/ZskChr03p8

#Afghanistan 
#WeveGotACountryToSave""",Tweet,"Twitter for iPad",113,344,"""195271137""","""Larry Elder""",larryelder,Verified,https://twitter.com/larryelder,"Not Protected"
